,solar-rooftop,onwind,offwind
2023-01-09 08:00:00+01:00,0.021996353523754352,0.6156828312198024,0.0
2023-01-09 09:00:00+01:00,0.07746541893148272,0.6173141604172364,0.0
2023-01-09 10:00:00+01:00,0.17364823185522846,0.61841770663903,0.0
2023-01-09 11:00:00+01:00,0.24558040657731955,0.6187535685326193,0.0
2023-01-09 12:00:00+01:00,0.29025623019388896,0.6350668605069595,0.0
2023-01-09 13:00:00+01:00,0.2966092142861534,0.6354986829415744,0.0
2023-01-09 14:00:00+01:00,0.23389911324638168,0.6332436102274744,0.0
2023-01-09 15:00:00+01:00,0.14837291879998277,0.6369860713274701,0.0
2023-01-09 16:00:00+01:00,0.05915789488065611,0.6087736722659642,0.0
2023-01-09 17:00:00+01:00,0.0165314209712688,0.5821926024018923,0.0
2023-01-09 18:00:00+01:00,0.013320773096683537,0.5701015742326755,0.0
2023-01-09 19:00:00+01:00,0.0,0.5492781368301354,0.0
2023-01-09 20:00:00+01:00,0.0,0.5005781622596788,0.0
2023-01-09 21:00:00+01:00,0.0,0.4559565106828072,0.0
2023-01-09 22:00:00+01:00,0.0,0.4494791741635839,0.0
2023-01-09 23:00:00+01:00,0.0,0.44002706087256915,0.0
2023-01-10 00:00:00+01:00,0.0,0.4091757469328612,0.0
2023-01-10 01:00:00+01:00,0.0,0.36431419400342574,0.0
2023-01-10 02:00:00+01:00,0.0,0.3541903569252323,0.0
2023-01-10 03:00:00+01:00,0.0,0.3423392301085793,0.0
2023-01-10 04:00:00+01:00,0.0,0.32525825380603496,0.0
2023-01-10 05:00:00+01:00,0.0,0.3201243648611691,0.0
2023-01-10 06:00:00+01:00,0.0,0.32156377297655203,0.0
2023-01-10 07:00:00+01:00,0.0,0.32482643137142003,0.0
2023-01-10 08:00:00+01:00,0.021586483582317937,0.3443544014701155,0.0
2023-01-10 09:00:00+01:00,0.07855840544197983,0.369783944841881,0.0
2023-01-10 10:00:00+01:00,0.1847147202740117,0.4052893450213272,0.0
2023-01-10 11:00:00+01:00,0.2718803944861563,0.4648328607276688,0.0
2023-01-10 12:00:00+01:00,0.31184271377620687,0.5356517400045101,0.0
2023-01-10 13:00:00+01:00,0.3127307653159858,0.5666949750262692,0.0
2023-01-10 14:00:00+01:00,0.272563511055217,0.586750728100605,0.0
